item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM06236,TXN02083,PROD0438,1,2879.8,10,2591.82
ITEM06237,TXN02084,PROD0119,3,493.91,15,1259.47
ITEM06238,TXN02084,PROD0474,1,4574.08,0,4574.08
ITEM06239,TXN02084,PROD0002,1,665.98,15,566.08
ITEM06240,TXN02084,PROD0197,3,4977.37,10,13438.9
ITEM06241,TXN02084,PROD0371,1,3318.32,5,3152.4
ITEM06242,TXN02085,PROD0413,2,1035.64,15,1760.59
ITEM06243,TXN02085,PROD0068,3,3841.68,5,10948.79
ITEM06244,TXN02085,PROD0063,2,3723.72,0,7447.44
ITEM06245,TXN02085,PROD0157,3,2756.31,0,8268.93
ITEM06246,TXN02085,PROD0089,1,298.97,15,254.12
ITEM06247,TXN02086,PROD0006,1,4212.81,10,3791.53
ITEM06248,TXN02086,PROD0099,2,2934.16,5,5574.9
ITEM06249,TXN02086,PROD0298,3,875.85,0,2627.55
ITEM06250,TXN02086,PROD0154,1,3884.49,0,3884.49
ITEM06251,TXN02087,PROD0405,1,4320.4,0,4320.4
ITEM06252,TXN02087,PROD0110,3,3699.86,10,9989.62
ITEM06253,TXN02088,PROD0472,1,2686.16,15,2283.24
ITEM06254,TXN02088,PROD0278,3,764.51,15,1949.5
ITEM06255,TXN02088,PROD0318,1,3424.55,15,2910.87
ITEM06256,TXN02088,PROD0466,1,814.73,15,692.52
ITEM06257,TXN02088,PROD0107,2,4038.31,5,7672.79
ITEM06258,TXN02089,PROD0026,2,1174.19,10,2113.54
ITEM06259,TXN02089,PROD0288,3,2643.78,10,7138.21
ITEM06260,TXN02089,PROD0228,2,2902.86,15,4934.86
ITEM06261,TXN02090,PROD0165,1,487.62,15,414.48
ITEM06262,TXN02090,PROD0354,1,284.72,15,242.01
ITEM06263,TXN02091,PROD0375,3,3385.33,10,9140.39
ITEM06264,TXN02091,PROD0392,2,1920.14,0,3840.28
ITEM06265,TXN02092,PROD0278,3,764.51,15,1949.5
ITEM06266,TXN02092,PROD0111,3,4360.4,0,13081.2
ITEM06267,TXN02092,PROD0085,2,1383.23,15,2351.49
ITEM06268,TXN02092,PROD0135,3,1125.5,15,2870.03
ITEM06269,TXN02092,PROD0422,1,1709.58,10,1538.62
ITEM06270,TXN02093,PROD0285,3,4451.94,10,12020.24
ITEM06271,TXN02093,PROD0155,3,670.63,15,1710.11
ITEM06272,TXN02093,PROD0411,3,4028.26,10,10876.3
ITEM06273,TXN02094,PROD0261,3,932.5,15,2377.88
ITEM06274,TXN02095,PROD0439,2,1668.15,0,3336.3
ITEM06275,TXN02095,PROD0220,3,794.89,5,2265.44
ITEM06276,TXN02095,PROD0460,3,2589.57,0,7768.71
ITEM06277,TXN02095,PROD0427,3,3407.6,15,8689.38
ITEM06278,TXN02096,PROD0363,2,2380.05,10,4284.09
ITEM06279,TXN02096,PROD0159,2,4958.32,5,9420.81
ITEM06280,TXN02096,PROD0304,3,4154.95,0,12464.85
ITEM06281,TXN02097,PROD0227,2,2054.35,10,3697.83
ITEM06282,TXN02097,PROD0056,2,986.97,0,1973.94
ITEM06283,TXN02097,PROD0264,2,3546.47,15,6029.0
ITEM06284,TXN02097,PROD0101,1,4811.59,15,4089.85
ITEM06285,TXN02097,PROD0254,2,2250.88,15,3826.5
ITEM06286,TXN02098,PROD0344,3,2463.63,5,7021.35
ITEM06287,TXN02098,PROD0286,2,688.92,0,1377.84
ITEM06288,TXN02098,PROD0125,2,3348.34,10,6027.01
ITEM06289,TXN02098,PROD0467,2,4670.59,10,8407.06
ITEM06290,TXN02099,PROD0421,2,414.81,15,705.18
ITEM06291,TXN02099,PROD0295,1,2348.68,5,2231.25
ITEM06292,TXN02099,PROD0095,1,1873.93,5,1780.23
ITEM06293,TXN02099,PROD0133,2,2867.76,0,5735.52
ITEM06294,TXN02100,PROD0070,1,655.77,10,590.19
ITEM06295,TXN02100,PROD0252,1,3483.91,10,3135.52
ITEM06296,TXN02100,PROD0079,2,4648.47,5,8832.09
ITEM06297,TXN02100,PROD0486,1,1437.35,0,1437.35
ITEM06298,TXN02101,PROD0378,2,1991.87,0,3983.74
ITEM06299,TXN02101,PROD0397,3,3804.64,0,11413.92
ITEM06300,TXN02102,PROD0133,2,2867.76,15,4875.19
ITEM06301,TXN02103,PROD0097,2,4608.52,10,8295.34
ITEM06302,TXN02103,PROD0483,1,3261.29,0,3261.29
ITEM06303,TXN02103,PROD0482,1,1903.68,0,1903.68
ITEM06304,TXN02103,PROD0206,3,4801.95,0,14405.85
ITEM06305,TXN02103,PROD0437,1,3444.21,10,3099.79
ITEM06306,TXN02104,PROD0026,3,1174.19,5,3346.44
ITEM06307,TXN02104,PROD0207,1,2872.01,0,2872.01
ITEM06308,TXN02104,PROD0106,1,4111.61,5,3906.03
ITEM06309,TXN02104,PROD0373,2,4298.06,5,8166.31
ITEM06310,TXN02105,PROD0164,2,2139.78,0,4279.56
ITEM06311,TXN02106,PROD0201,1,3818.22,5,3627.31
ITEM06312,TXN02107,PROD0013,1,2263.89,0,2263.89
ITEM06313,TXN02107,PROD0426,2,4744.05,15,8064.89
ITEM06314,TXN02107,PROD0311,2,2349.12,10,4228.42
ITEM06315,TXN02108,PROD0484,1,1068.06,10,961.25
ITEM06316,TXN02108,PROD0284,3,2420.24,5,6897.68
ITEM06317,TXN02108,PROD0303,3,2163.99,0,6491.97
ITEM06318,TXN02108,PROD0370,3,881.61,15,2248.11
ITEM06319,TXN02109,PROD0259,3,3917.11,10,10576.2
ITEM06320,TXN02110,PROD0104,2,2484.35,15,4223.39
ITEM06321,TXN02110,PROD0299,1,1136.0,5,1079.2
ITEM06322,TXN02111,PROD0106,1,4111.61,10,3700.45
ITEM06323,TXN02111,PROD0193,3,1777.19,0,5331.57
ITEM06324,TXN02111,PROD0070,3,655.77,0,1967.31
ITEM06325,TXN02111,PROD0494,1,4052.6,5,3849.97
ITEM06326,TXN02111,PROD0071,3,1486.69,15,3791.06
ITEM06327,TXN02112,PROD0182,2,1251.18,15,2127.01
ITEM06328,TXN02112,PROD0068,2,3841.68,10,6915.02
ITEM06329,TXN02112,PROD0431,1,651.48,5,618.91
ITEM06330,TXN02112,PROD0039,1,2145.02,0,2145.02
ITEM06331,TXN02112,PROD0045,1,2084.72,15,1772.01
ITEM06332,TXN02113,PROD0086,2,703.06,15,1195.2
ITEM06333,TXN02113,PROD0013,3,2263.89,0,6791.67
ITEM06334,TXN02113,PROD0397,3,3804.64,0,11413.92
ITEM06335,TXN02113,PROD0396,2,1210.58,10,2179.04
ITEM06336,TXN02113,PROD0191,3,961.93,5,2741.5
ITEM06337,TXN02114,PROD0335,2,1671.05,0,3342.1
ITEM06338,TXN02114,PROD0107,3,4038.31,15,10297.69
ITEM06339,TXN02114,PROD0465,2,1126.9,5,2141.11
ITEM06340,TXN02114,PROD0124,3,3750.22,5,10688.13
ITEM06341,TXN02114,PROD0313,1,3264.29,0,3264.29
ITEM06342,TXN02115,PROD0461,1,2729.27,0,2729.27
ITEM06343,TXN02115,PROD0226,3,1810.83,0,5432.49
ITEM06344,TXN02115,PROD0471,3,4741.08,5,13512.08
ITEM06345,TXN02115,PROD0234,3,515.38,15,1314.22
ITEM06346,TXN02116,PROD0315,2,450.62,5,856.18
ITEM06347,TXN02116,PROD0106,3,4111.61,15,10484.61
ITEM06348,TXN02117,PROD0333,2,655.45,15,1114.27
ITEM06349,TXN02117,PROD0490,2,3931.34,15,6683.28
ITEM06350,TXN02117,PROD0191,3,961.93,0,2885.79
ITEM06351,TXN02117,PROD0246,3,4292.55,10,11589.89
ITEM06352,TXN02118,PROD0400,1,740.87,15,629.74
ITEM06353,TXN02119,PROD0185,1,4914.92,0,4914.92
ITEM06354,TXN02119,PROD0204,2,4689.08,0,9378.16
ITEM06355,TXN02119,PROD0398,2,3057.87,15,5198.38
ITEM06356,TXN02119,PROD0203,2,3892.6,15,6617.42
ITEM06357,TXN02120,PROD0326,2,958.62,0,1917.24
ITEM06358,TXN02120,PROD0058,2,4183.93,10,7531.07
ITEM06359,TXN02120,PROD0111,3,4360.4,0,13081.2
ITEM06360,TXN02120,PROD0201,2,3818.22,5,7254.62
ITEM06361,TXN02121,PROD0405,2,4320.4,10,7776.72
ITEM06362,TXN02121,PROD0277,3,4380.06,5,12483.17
ITEM06363,TXN02122,PROD0403,1,2658.26,15,2259.52
ITEM06364,TXN02122,PROD0499,3,1065.23,0,3195.69
ITEM06365,TXN02122,PROD0056,3,986.97,15,2516.77
ITEM06366,TXN02122,PROD0300,1,2511.78,0,2511.78
ITEM06367,TXN02123,PROD0487,3,1419.76,10,3833.35
ITEM06368,TXN02123,PROD0151,2,3371.98,10,6069.56
ITEM06369,TXN02124,PROD0034,3,3133.83,15,7991.27
ITEM06370,TXN02125,PROD0064,3,3248.92,10,8772.08
ITEM06371,TXN02125,PROD0470,1,577.38,5,548.51
ITEM06372,TXN02125,PROD0005,3,3636.58,10,9818.77
ITEM06373,TXN02126,PROD0015,3,3237.3,10,8740.71
ITEM06374,TXN02126,PROD0292,1,400.64,10,360.58
ITEM06375,TXN02126,PROD0379,1,709.74,0,709.74
ITEM06376,TXN02127,PROD0171,2,1091.73,15,1855.94
ITEM06377,TXN02128,PROD0341,1,4764.18,10,4287.76
ITEM06378,TXN02129,PROD0174,3,2817.02,5,8028.51
ITEM06379,TXN02130,PROD0404,2,4836.09,0,9672.18
ITEM06380,TXN02131,PROD0216,1,2867.62,5,2724.24
ITEM06381,TXN02131,PROD0236,3,4209.73,10,11366.27
ITEM06382,TXN02131,PROD0127,1,2324.8,10,2092.32
ITEM06383,TXN02131,PROD0476,2,3335.5,15,5670.35
ITEM06384,TXN02131,PROD0013,2,2263.89,0,4527.78
ITEM06385,TXN02132,PROD0258,3,2619.96,10,7073.89
ITEM06386,TXN02132,PROD0393,2,3772.69,0,7545.38
ITEM06387,TXN02132,PROD0272,3,2894.96,10,7816.39
ITEM06388,TXN02133,PROD0248,3,1679.87,5,4787.63
ITEM06389,TXN02133,PROD0363,2,2380.05,0,4760.1
ITEM06390,TXN02133,PROD0469,2,555.13,5,1054.75
ITEM06391,TXN02133,PROD0223,2,1128.32,5,2143.81
ITEM06392,TXN02134,PROD0329,2,3150.35,10,5670.63
ITEM06393,TXN02135,PROD0496,1,3200.65,0,3200.65
ITEM06394,TXN02136,PROD0354,3,284.72,5,811.45
ITEM06395,TXN02136,PROD0176,3,1818.1,10,4908.87
ITEM06396,TXN02136,PROD0295,3,2348.68,10,6341.44
ITEM06397,TXN02137,PROD0382,2,2948.86,15,5013.06
ITEM06398,TXN02137,PROD0456,2,466.62,10,839.92
ITEM06399,TXN02137,PROD0082,3,3013.94,10,8137.64
ITEM06400,TXN02137,PROD0465,2,1126.9,15,1915.73
ITEM06401,TXN02138,PROD0454,3,3867.57,5,11022.57
ITEM06402,TXN02138,PROD0042,2,892.48,0,1784.96
ITEM06403,TXN02139,PROD0134,1,2654.97,5,2522.22
ITEM06404,TXN02139,PROD0053,1,2047.9,5,1945.51
ITEM06405,TXN02139,PROD0170,1,3759.34,10,3383.41
ITEM06406,TXN02139,PROD0457,1,973.52,0,973.52
ITEM06407,TXN02139,PROD0266,3,4718.52,15,12032.23
ITEM06408,TXN02140,PROD0023,3,3364.59,0,10093.77
ITEM06409,TXN02140,PROD0171,3,1091.73,0,3275.19
ITEM06410,TXN02141,PROD0447,3,4446.38,0,13339.14
ITEM06411,TXN02141,PROD0218,1,388.47,5,369.05
ITEM06412,TXN02141,PROD0113,2,441.8,0,883.6
ITEM06413,TXN02142,PROD0143,2,4846.28,5,9207.93
ITEM06414,TXN02142,PROD0198,3,2344.54,15,5978.58
ITEM06415,TXN02143,PROD0064,2,3248.92,5,6172.95
ITEM06416,TXN02144,PROD0003,1,3055.36,10,2749.82
ITEM06417,TXN02144,PROD0323,3,4234.84,0,12704.52
ITEM06418,TXN02145,PROD0102,3,3010.8,0,9032.4
ITEM06419,TXN02145,PROD0111,1,4360.4,5,4142.38
ITEM06420,TXN02145,PROD0241,1,1584.15,15,1346.53
ITEM06421,TXN02146,PROD0072,3,3971.98,10,10724.35
ITEM06422,TXN02146,PROD0434,1,3169.92,0,3169.92
ITEM06423,TXN02146,PROD0021,3,4698.45,0,14095.35
ITEM06424,TXN02146,PROD0045,1,2084.72,0,2084.72
ITEM06425,TXN02147,PROD0373,3,4298.06,0,12894.18
ITEM06426,TXN02147,PROD0336,1,1212.34,5,1151.72
ITEM06427,TXN02148,PROD0116,3,3080.38,0,9241.14
ITEM06428,TXN02148,PROD0335,1,1671.05,0,1671.05
ITEM06429,TXN02149,PROD0083,3,462.78,5,1318.92
ITEM06430,TXN02150,PROD0212,1,248.91,10,224.02
ITEM06431,TXN02150,PROD0210,2,1404.02,0,2808.04
ITEM06432,TXN02150,PROD0313,2,3264.29,15,5549.29
ITEM06433,TXN02150,PROD0127,1,2324.8,10,2092.32
ITEM06434,TXN02151,PROD0144,3,1878.4,10,5071.68
ITEM06435,TXN02151,PROD0191,3,961.93,15,2452.92
ITEM06436,TXN02152,PROD0246,2,4292.55,0,8585.1
ITEM06437,TXN02152,PROD0394,1,2259.81,15,1920.84
ITEM06438,TXN02152,PROD0188,3,3749.12,10,10122.62
ITEM06439,TXN02153,PROD0138,3,2417.32,10,6526.76
ITEM06440,TXN02153,PROD0241,3,1584.15,15,4039.58
ITEM06441,TXN02153,PROD0023,1,3364.59,0,3364.59
ITEM06442,TXN02153,PROD0312,2,4078.71,15,6933.81
ITEM06443,TXN02153,PROD0194,1,3414.16,15,2902.04
ITEM06444,TXN02154,PROD0493,2,4302.99,10,7745.38
ITEM06445,TXN02154,PROD0162,1,2973.3,10,2675.97
ITEM06446,TXN02155,PROD0366,3,2227.49,10,6014.22
ITEM06447,TXN02155,PROD0143,2,4846.28,0,9692.56
ITEM06448,TXN02155,PROD0270,3,1655.27,10,4469.23
ITEM06449,TXN02155,PROD0233,1,3038.05,15,2582.34
ITEM06450,TXN02156,PROD0224,1,2436.01,5,2314.21
ITEM06451,TXN02156,PROD0145,2,3939.06,0,7878.12
ITEM06452,TXN02156,PROD0188,3,3749.12,5,10684.99
ITEM06453,TXN02157,PROD0415,1,1973.08,0,1973.08
ITEM06454,TXN02157,PROD0454,2,3867.57,15,6574.87
ITEM06455,TXN02157,PROD0424,2,3641.74,15,6190.96
ITEM06456,TXN02157,PROD0294,3,2783.69,10,7515.96
ITEM06457,TXN02158,PROD0322,1,4248.07,5,4035.67
ITEM06458,TXN02158,PROD0204,3,4689.08,15,11957.15
ITEM06459,TXN02158,PROD0245,2,3535.95,15,6011.11
ITEM06460,TXN02158,PROD0216,3,2867.62,0,8602.86
ITEM06461,TXN02159,PROD0165,2,487.62,15,828.95
ITEM06462,TXN02159,PROD0485,3,2698.19,15,6880.38
ITEM06463,TXN02160,PROD0409,2,413.67,5,785.97
ITEM06464,TXN02160,PROD0500,2,3943.47,15,6703.9
ITEM06465,TXN02161,PROD0109,1,3446.84,5,3274.5
ITEM06466,TXN02162,PROD0393,1,3772.69,5,3584.06
ITEM06467,TXN02162,PROD0368,3,3139.88,10,8477.68
ITEM06468,TXN02162,PROD0175,3,2584.51,15,6590.5
ITEM06469,TXN02163,PROD0159,2,4958.32,0,9916.64
ITEM06470,TXN02163,PROD0113,1,441.8,0,441.8
ITEM06471,TXN02163,PROD0204,2,4689.08,10,8440.34
ITEM06472,TXN02164,PROD0289,3,389.36,5,1109.68
ITEM06473,TXN02165,PROD0332,3,3774.04,5,10756.01
ITEM06474,TXN02165,PROD0450,1,1676.45,15,1424.98
ITEM06475,TXN02165,PROD0356,1,1957.32,0,1957.32
ITEM06476,TXN02165,PROD0301,3,3338.14,0,10014.42
ITEM06477,TXN02166,PROD0265,1,473.65,10,426.28
ITEM06478,TXN02166,PROD0311,1,2349.12,5,2231.66
ITEM06479,TXN02166,PROD0212,1,248.91,15,211.57
ITEM06480,TXN02166,PROD0225,2,2277.24,10,4099.03
ITEM06481,TXN02166,PROD0270,2,1655.27,15,2813.96
ITEM06482,TXN02167,PROD0414,2,1232.55,10,2218.59
ITEM06483,TXN02168,PROD0358,3,2917.7,5,8315.44
ITEM06484,TXN02168,PROD0218,1,388.47,5,369.05
ITEM06485,TXN02168,PROD0377,2,4584.28,5,8710.13
ITEM06486,TXN02168,PROD0165,2,487.62,10,877.72
ITEM06487,TXN02169,PROD0173,1,213.51,0,213.51
ITEM06488,TXN02169,PROD0085,2,1383.23,10,2489.81
ITEM06489,TXN02169,PROD0051,3,2161.46,15,5511.72
ITEM06490,TXN02169,PROD0300,2,2511.78,0,5023.56
ITEM06491,TXN02170,PROD0277,2,4380.06,10,7884.11
ITEM06492,TXN02170,PROD0477,2,2734.01,10,4921.22
ITEM06493,TXN02170,PROD0475,3,2258.88,10,6098.98
ITEM06494,TXN02170,PROD0112,2,3476.03,5,6604.46
ITEM06495,TXN02170,PROD0422,1,1709.58,0,1709.58
ITEM06496,TXN02171,PROD0118,2,2760.53,15,4692.9
ITEM06497,TXN02171,PROD0050,3,228.61,10,617.25
ITEM06498,TXN02172,PROD0199,1,2622.69,0,2622.69
ITEM06499,TXN02173,PROD0109,1,3446.84,5,3274.5
ITEM06500,TXN02174,PROD0331,3,658.95,0,1976.85
ITEM06501,TXN02174,PROD0340,1,347.67,5,330.29
ITEM06502,TXN02174,PROD0414,3,1232.55,5,3512.77
ITEM06503,TXN02174,PROD0231,1,2278.89,10,2051.0
ITEM06504,TXN02175,PROD0168,2,3088.44,15,5250.35
ITEM06505,TXN02175,PROD0198,2,2344.54,10,4220.17
ITEM06506,TXN02175,PROD0469,1,555.13,5,527.37
ITEM06507,TXN02175,PROD0486,2,1437.35,0,2874.7
ITEM06508,TXN02175,PROD0496,1,3200.65,15,2720.55
ITEM06509,TXN02176,PROD0490,2,3931.34,5,7469.55
ITEM06510,TXN02176,PROD0152,3,1400.32,5,3990.91
ITEM06511,TXN02176,PROD0136,2,3148.52,5,5982.19
ITEM06512,TXN02176,PROD0242,1,3297.3,0,3297.3
ITEM06513,TXN02177,PROD0367,1,4146.7,15,3524.69
ITEM06514,TXN02177,PROD0329,1,3150.35,10,2835.32
ITEM06515,TXN02177,PROD0444,1,2075.44,5,1971.67
ITEM06516,TXN02177,PROD0459,3,3516.27,10,9493.93
ITEM06517,TXN02177,PROD0158,3,1455.08,5,4146.98
ITEM06518,TXN02178,PROD0483,2,3261.29,0,6522.58
ITEM06519,TXN02178,PROD0318,1,3424.55,5,3253.32
ITEM06520,TXN02178,PROD0306,3,371.67,10,1003.51
ITEM06521,TXN02178,PROD0482,2,1903.68,10,3426.62
ITEM06522,TXN02179,PROD0356,1,1957.32,0,1957.32
ITEM06523,TXN02180,PROD0437,3,3444.21,15,8782.74
ITEM06524,TXN02181,PROD0251,2,1232.6,5,2341.94
ITEM06525,TXN02182,PROD0178,3,1436.22,10,3877.79
ITEM06526,TXN02182,PROD0389,3,4737.21,0,14211.63
ITEM06527,TXN02182,PROD0205,3,4355.52,15,11106.58
ITEM06528,TXN02183,PROD0314,1,1611.21,10,1450.09
ITEM06529,TXN02183,PROD0117,2,2017.68,0,4035.36
ITEM06530,TXN02183,PROD0279,1,1524.98,10,1372.48
ITEM06531,TXN02183,PROD0406,3,4802.55,5,13687.27
ITEM06532,TXN02183,PROD0194,3,3414.16,0,10242.48
ITEM06533,TXN02184,PROD0404,1,4836.09,0,4836.09
ITEM06534,TXN02184,PROD0468,1,3589.86,5,3410.37
ITEM06535,TXN02185,PROD0037,2,1423.98,5,2705.56
ITEM06536,TXN02185,PROD0294,3,2783.69,15,7098.41
ITEM06537,TXN02185,PROD0137,1,659.8,15,560.83
ITEM06538,TXN02185,PROD0181,2,235.07,0,470.14
ITEM06539,TXN02185,PROD0112,2,3476.03,5,6604.46
ITEM06540,TXN02186,PROD0087,2,1081.01,15,1837.72
ITEM06541,TXN02186,PROD0060,1,4849.84,5,4607.35
ITEM06542,TXN02187,PROD0377,2,4584.28,15,7793.28
ITEM06543,TXN02188,PROD0246,2,4292.55,0,8585.1
ITEM06544,TXN02189,PROD0331,1,658.95,15,560.11
ITEM06545,TXN02189,PROD0318,1,3424.55,0,3424.55
ITEM06546,TXN02190,PROD0030,3,4941.31,10,13341.54
ITEM06547,TXN02190,PROD0190,3,4578.19,5,13047.84
ITEM06548,TXN02190,PROD0340,3,347.67,15,886.56
ITEM06549,TXN02190,PROD0267,3,1738.92,15,4434.25
ITEM06550,TXN02191,PROD0021,3,4698.45,5,13390.58
ITEM06551,TXN02191,PROD0483,3,3261.29,15,8316.29
ITEM06552,TXN02191,PROD0446,1,2071.37,0,2071.37
ITEM06553,TXN02192,PROD0390,1,2734.76,5,2598.02
ITEM06554,TXN02193,PROD0053,3,2047.9,10,5529.33
ITEM06555,TXN02193,PROD0059,3,398.5,5,1135.72
ITEM06556,TXN02193,PROD0140,3,3805.42,0,11416.26
ITEM06557,TXN02193,PROD0356,1,1957.32,0,1957.32
ITEM06558,TXN02193,PROD0399,1,3898.02,15,3313.32
ITEM06559,TXN02194,PROD0006,3,4212.81,0,12638.43
ITEM06560,TXN02194,PROD0453,1,408.62,5,388.19
ITEM06561,TXN02194,PROD0349,2,4038.58,5,7673.3
ITEM06562,TXN02194,PROD0248,3,1679.87,10,4535.65
ITEM06563,TXN02194,PROD0015,3,3237.3,5,9226.31
ITEM06564,TXN02195,PROD0084,2,4561.7,10,8211.06
ITEM06565,TXN02196,PROD0144,2,1878.4,10,3381.12
ITEM06566,TXN02196,PROD0169,2,3963.93,15,6738.68
ITEM06567,TXN02197,PROD0145,1,3939.06,10,3545.15
ITEM06568,TXN02197,PROD0018,1,1719.25,10,1547.33
ITEM06569,TXN02197,PROD0066,3,2963.2,0,8889.6
ITEM06570,TXN02197,PROD0343,1,4708.23,0,4708.23
ITEM06571,TXN02197,PROD0059,2,398.5,0,797.0
ITEM06572,TXN02198,PROD0492,3,399.49,15,1018.7
ITEM06573,TXN02199,PROD0202,3,380.15,15,969.38
ITEM06574,TXN02199,PROD0031,1,673.12,0,673.12
ITEM06575,TXN02199,PROD0445,2,3177.92,15,5402.46
ITEM06576,TXN02199,PROD0321,2,3586.82,5,6814.96
ITEM06577,TXN02199,PROD0231,1,2278.89,5,2164.95
ITEM06578,TXN02200,PROD0150,1,2078.42,0,2078.42
ITEM06579,TXN02200,PROD0344,2,2463.63,15,4188.17
ITEM06580,TXN02201,PROD0138,1,2417.32,0,2417.32
ITEM06581,TXN02201,PROD0180,1,3900.95,10,3510.86
ITEM06582,TXN02202,PROD0252,3,3483.91,15,8883.97
ITEM06583,TXN02202,PROD0119,2,493.91,15,839.65
ITEM06584,TXN02203,PROD0458,1,3503.51,15,2977.98
ITEM06585,TXN02203,PROD0444,2,2075.44,10,3735.79
ITEM06586,TXN02203,PROD0254,1,2250.88,10,2025.79
ITEM06587,TXN02203,PROD0382,2,2948.86,5,5602.83
ITEM06588,TXN02204,PROD0082,3,3013.94,10,8137.64
ITEM06589,TXN02205,PROD0199,1,2622.69,10,2360.42
ITEM06590,TXN02205,PROD0496,1,3200.65,15,2720.55
ITEM06591,TXN02205,PROD0182,3,1251.18,10,3378.19
ITEM06592,TXN02205,PROD0349,3,4038.58,15,10298.38
ITEM06593,TXN02206,PROD0471,1,4741.08,5,4504.03
ITEM06594,TXN02206,PROD0151,2,3371.98,5,6406.76
ITEM06595,TXN02206,PROD0184,3,2499.98,5,7124.94
ITEM06596,TXN02207,PROD0405,2,4320.4,5,8208.76
ITEM06597,TXN02207,PROD0257,1,4798.5,0,4798.5
ITEM06598,TXN02207,PROD0102,2,3010.8,5,5720.52
ITEM06599,TXN02208,PROD0467,3,4670.59,0,14011.77
ITEM06600,TXN02208,PROD0100,1,1728.37,5,1641.95
ITEM06601,TXN02208,PROD0317,3,1201.94,10,3245.24
ITEM06602,TXN02209,PROD0045,3,2084.72,10,5628.74
ITEM06603,TXN02209,PROD0229,1,237.24,10,213.52
ITEM06604,TXN02210,PROD0142,2,1051.7,10,1893.06
ITEM06605,TXN02211,PROD0054,3,961.85,5,2741.27
ITEM06606,TXN02211,PROD0059,2,398.5,5,757.15
ITEM06607,TXN02211,PROD0474,2,4574.08,15,7775.94
ITEM06608,TXN02211,PROD0031,2,673.12,0,1346.24
ITEM06609,TXN02211,PROD0078,1,770.43,10,693.39
ITEM06610,TXN02212,PROD0487,1,1419.76,10,1277.78
ITEM06611,TXN02212,PROD0192,3,1542.77,15,3934.06
ITEM06612,TXN02212,PROD0085,2,1383.23,5,2628.14
ITEM06613,TXN02213,PROD0394,1,2259.81,0,2259.81
ITEM06614,TXN02213,PROD0017,1,2093.54,15,1779.51
ITEM06615,TXN02213,PROD0189,2,3154.9,10,5678.82
ITEM06616,TXN02213,PROD0105,2,1199.94,10,2159.89
ITEM06617,TXN02214,PROD0425,2,1629.99,10,2933.98
ITEM06618,TXN02214,PROD0386,1,2502.68,15,2127.28
ITEM06619,TXN02214,PROD0490,1,3931.34,10,3538.21
ITEM06620,TXN02214,PROD0387,1,4914.8,15,4177.58
ITEM06621,TXN02215,PROD0288,1,2643.78,0,2643.78
ITEM06622,TXN02215,PROD0112,2,3476.03,10,6256.85
ITEM06623,TXN02216,PROD0021,3,4698.45,0,14095.35
ITEM06624,TXN02216,PROD0500,2,3943.47,15,6703.9
ITEM06625,TXN02216,PROD0239,3,697.21,0,2091.63
ITEM06626,TXN02216,PROD0086,3,703.06,10,1898.26
ITEM06627,TXN02216,PROD0361,2,675.95,10,1216.71
ITEM06628,TXN02217,PROD0188,2,3749.12,15,6373.5
ITEM06629,TXN02217,PROD0331,1,658.95,5,626.0
ITEM06630,TXN02218,PROD0196,2,1790.76,10,3223.37
ITEM06631,TXN02218,PROD0270,1,1655.27,0,1655.27
ITEM06632,TXN02218,PROD0479,2,3065.19,0,6130.38
ITEM06633,TXN02218,PROD0142,2,1051.7,15,1787.89
ITEM06634,TXN02218,PROD0287,2,2530.96,15,4302.63
ITEM06635,TXN02219,PROD0367,2,4146.7,0,8293.4
ITEM06636,TXN02220,PROD0493,3,4302.99,0,12908.97
ITEM06637,TXN02220,PROD0449,1,3980.07,10,3582.06
ITEM06638,TXN02221,PROD0479,3,3065.19,0,9195.57
ITEM06639,TXN02221,PROD0033,1,2620.15,10,2358.14
ITEM06640,TXN02222,PROD0411,1,4028.26,0,4028.26
ITEM06641,TXN02222,PROD0259,3,3917.11,5,11163.76
ITEM06642,TXN02222,PROD0212,1,248.91,15,211.57
ITEM06643,TXN02222,PROD0447,1,4446.38,15,3779.42
ITEM06644,TXN02223,PROD0074,2,4667.81,15,7935.28
ITEM06645,TXN02224,PROD0306,3,371.67,10,1003.51
ITEM06646,TXN02224,PROD0400,3,740.87,15,1889.22
ITEM06647,TXN02224,PROD0204,3,4689.08,0,14067.24
ITEM06648,TXN02224,PROD0176,3,1818.1,0,5454.3
ITEM06649,TXN02225,PROD0323,2,4234.84,0,8469.68
ITEM06650,TXN02226,PROD0483,3,3261.29,15,8316.29
ITEM06651,TXN02226,PROD0214,2,2851.21,15,4847.06
ITEM06652,TXN02226,PROD0460,3,2589.57,5,7380.27
ITEM06653,TXN02227,PROD0268,3,338.68,10,914.44
ITEM06654,TXN02228,PROD0320,2,1370.21,10,2466.38
ITEM06655,TXN02229,PROD0219,3,2518.3,10,6799.41
ITEM06656,TXN02229,PROD0178,1,1436.22,15,1220.79
ITEM06657,TXN02229,PROD0216,2,2867.62,15,4874.95
ITEM06658,TXN02229,PROD0061,2,957.38,5,1819.02
ITEM06659,TXN02230,PROD0077,2,2983.96,5,5669.52
ITEM06660,TXN02231,PROD0476,2,3335.5,15,5670.35
ITEM06661,TXN02232,PROD0409,2,413.67,15,703.24
ITEM06662,TXN02233,PROD0386,3,2502.68,10,6757.24
